-1.808000000000000052e+00 -3.019999999999999907e-01 -8.419999999999999707e-01 -4.849999999999999867e-01 8.419999999999999707e-01 -4.849999999999999867e-01 1.808000000000000052e+00 -3.019999999999999907e-01 -2.060000000000000053e+00 6.490000000000000213e-01 -1.074999999999999956e+00 4.040000000000000258e-01 0.000000000000000000e+00 1.250000000000000000e-01 1.074999999999999956e+00 4.040000000000000258e-01 2.060000000000000053e+00 6.490000000000000213e-01 -1.391999999999999904e+00 1.370999999999999996e+00 -4.520000000000000129e-01 1.082999999999999963e+00 4.520000000000000129e-01 1.082999999999999963e+00 1.391999999999999904e+00 1.370999999999999996e+00
-1.772999999999999909e+00 -3.990000000000000213e-01 -8.020000000000000462e-01 -5.600000000000000533e-01 8.020000000000000462e-01 -5.600000000000000533e-01 1.772999999999999909e+00 -3.990000000000000213e-01 -2.060000000000000053e+00 5.450000000000000400e-01 -1.068000000000000060e+00 3.320000000000000173e-01 0.000000000000000000e+00 9.199999999999999845e-02 1.068999999999999950e+00 3.320000000000000173e-01 2.060000000000000053e+00 5.450000000000000400e-01 -1.411999999999999922e+00 1.287999999999999812e+00 -4.590000000000000191e-01 1.038999999999999924e+00 4.590000000000000191e-01 1.038999999999999924e+00 1.411999999999999922e+00 1.287999999999999812e+00
-1.731999999999999984e+00 -4.949999999999999956e-01 -7.540000000000000036e-01 -6.320000000000000062e-01 7.540000000000000036e-01 -6.320000000000000062e-01 1.731999999999999984e+00 -4.949999999999999956e-01 -2.056000000000000050e+00 4.380000000000000004e-01 -1.060000000000000053e+00 2.630000000000000115e-01 0.000000000000000000e+00 6.600000000000000311e-02 1.060000000000000053e+00 2.630000000000000115e-01 2.056000000000000050e+00 4.380000000000000004e-01 -1.433000000000000052e+00 1.203999999999999959e+00 -4.670000000000000262e-01 1.000000000000000000e+00 4.670000000000000262e-01 1.000000000000000000e+00 1.433000000000000052e+00 1.203999999999999959e+00
-1.683999999999999941e+00 -5.909999999999999698e-01 -6.999999999999999556e-01 -6.989999999999999547e-01 6.999999999999999556e-01 -6.989999999999999547e-01 1.683999999999999941e+00 -5.909999999999999698e-01 -2.048999999999999932e+00 3.300000000000000155e-01 -1.048999999999999932e+00 1.940000000000000058e-01 0.000000000000000000e+00 4.499999999999999833e-02 1.048999999999999932e+00 1.940000000000000058e-01 2.048999999999999932e+00 3.300000000000000155e-01 -1.453000000000000069e+00 1.119999999999999885e+00 -4.749999999999999778e-01 9.639999999999999680e-01 4.749999999999999778e-01 9.639999999999999680e-01 1.453000000000000069e+00 1.119999999999999885e+00
-1.629000000000000004e+00 -6.850000000000000533e-01 -6.390000000000000124e-01 -7.610000000000000098e-01 6.390000000000000124e-01 -7.610000000000000098e-01 1.629000000000000004e+00 -6.850000000000000533e-01 -2.037999999999999812e+00 2.210000000000000020e-01 -1.034999999999999920e+00 1.280000000000000027e-01 0.000000000000000000e+00 2.699999999999999969e-02 1.034999999999999920e+00 1.280000000000000027e-01 2.037999999999999812e+00 2.200000000000000011e-01 -1.471000000000000085e+00 1.035999999999999810e+00 -4.829999999999999849e-01 9.300000000000000488e-01 4.829999999999999849e-01 9.300000000000000488e-01 1.471000000000000085e+00 1.035999999999999810e+00
-1.568000000000000060e+00 -7.770000000000000240e-01 -5.719999999999999529e-01 -8.159999999999999476e-01 5.719999999999999529e-01 -8.159999999999999476e-01 1.568000000000000060e+00 -7.770000000000000240e-01 -2.020999999999999908e+00 1.110000000000000014e-01 -1.018999999999999906e+00 6.400000000000000133e-02 0.000000000000000000e+00 1.200000000000000025e-02 1.018999999999999906e+00 6.400000000000000133e-02 2.020999999999999908e+00 1.110000000000000014e-01 -1.487000000000000099e+00 9.519999999999999574e-01 -4.919999999999999929e-01 8.980000000000000204e-01 4.919999999999999929e-01 8.980000000000000204e-01 1.487000000000000099e+00 9.509999999999999565e-01
-1.500000000000000000e+00 -8.649999999999999911e-01 -5.000000000000000000e-01 -8.649999999999999911e-01 5.000000000000000000e-01 -8.649999999999999911e-01 1.500000000000000000e+00 -8.649999999999999911e-01 -2.000000000000000000e+00 1.000000000000000021e-03 -1.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 1.000000000000000021e-03 1.000000000000000000e+00 1.000000000000000021e-03 2.000000000000000000e+00 1.000000000000000021e-03 -1.500000000000000000e+00 8.669999999999999929e-01 -5.000000000000000000e-01 8.669999999999999929e-01 5.000000000000000000e-01 8.669999999999999929e-01 1.500000000000000000e+00 8.669999999999999929e-01
-1.435000000000000053e+00 -9.350000000000000533e-01 -4.319999999999999951e-01 -8.980000000000000204e-01 4.319999999999999951e-01 -8.980000000000000204e-01 1.435000000000000053e+00 -9.350000000000000533e-01 -1.975999999999999979e+00 -8.999999999999999667e-02 -9.799999999999999822e-01 -4.700000000000000011e-02 0.000000000000000000e+00 1.000000000000000021e-03 9.799999999999999822e-01 -4.700000000000000011e-02 1.975999999999999979e+00 -9.099999999999999756e-02 -1.508999999999999897e+00 7.980000000000000426e-01 -5.080000000000000071e-01 8.479999999999999760e-01 5.080000000000000071e-01 8.479999999999999760e-01 1.510000000000000009e+00 7.970000000000000417e-01
-1.364999999999999991e+00 -1.002000000000000002e+00 -3.619999999999999885e-01 -9.260000000000000453e-01 3.619999999999999885e-01 -9.260000000000000453e-01 1.364999999999999991e+00 -1.002000000000000002e+00 -1.947999999999999954e+00 -1.819999999999999951e-01 -9.589999999999999636e-01 -9.500000000000000111e-02 0.000000000000000000e+00 1.000000000000000021e-03 9.589999999999999636e-01 -9.500000000000000111e-02 1.947999999999999954e+00 -1.819999999999999951e-01 -1.516000000000000014e+00 7.269999999999999796e-01 -5.150000000000000133e-01 8.279999999999999583e-01 5.150000000000000133e-01 8.279999999999999583e-01 1.516000000000000014e+00 7.269999999999999796e-01
-1.290999999999999925e+00 -1.066000000000000059e+00 -2.889999999999999791e-01 -9.489999999999999547e-01 2.889999999999999791e-01 -9.489999999999999547e-01 1.290999999999999925e+00 -1.066000000000000059e+00 -1.915999999999999925e+00 -2.730000000000000204e-01 -9.350000000000000533e-01 -1.419999999999999873e-01 0.000000000000000000e+00 1.000000000000000021e-03 9.350000000000000533e-01 -1.419999999999999873e-01 1.915999999999999925e+00 -2.730000000000000204e-01 -1.520999999999999908e+00 6.570000000000000284e-01 -5.220000000000000195e-01 8.070000000000000506e-01 5.220000000000000195e-01 8.070000000000000506e-01 1.520999999999999908e+00 6.560000000000000275e-01
