-1.499000000000000110e+00 -8.069999999999999396e-01 -4.989999999999999991e-01 -8.079999999999999405e-01 5.010000000000000009e-01 -8.089999999999999414e-01 1.500999999999999890e+00 -8.099999999999999423e-01 -1.997999999999999998e+00 6.000000000000000472e-02 -9.979999999999999982e-01 5.900000000000000383e-02 2.000000000000000042e-03 5.700000000000000205e-02 1.002000000000000002e+00 5.600000000000000117e-02 2.001999999999999780e+00 5.500000000000000028e-02 -1.497000000000000108e+00 9.250000000000000444e-01 -4.969999999999999973e-01 9.240000000000000435e-01 5.030000000000000027e-01 9.230000000000000426e-01 1.502999999999999892e+00 9.220000000000000417e-01
-1.499000000000000110e+00 -8.139999999999999458e-01 -4.989999999999999991e-01 -8.419999999999999707e-01 5.010000000000000009e-01 -8.699999999999999956e-01 1.500000000000000000e+00 -8.980000000000000204e-01 -1.973999999999999977e+00 6.600000000000000311e-02 -9.739999999999999769e-01 3.799999999999999906e-02 2.500000000000000139e-02 1.000000000000000021e-02 1.024999999999999911e+00 -1.800000000000000211e-02 2.024000000000000021e+00 -4.599999999999999922e-02 -1.449999999999999956e+00 9.180000000000000382e-01 -4.500000000000000111e-01 8.890000000000000124e-01 5.490000000000000435e-01 8.609999999999999876e-01 1.548999999999999932e+00 8.329999999999999627e-01
-1.495999999999999996e+00 -8.329999999999999627e-01 -4.969999999999999973e-01 -8.679999999999999938e-01 5.030000000000000027e-01 -9.030000000000000249e-01 1.502999999999999892e+00 -9.369999999999999440e-01 -1.965000000000000080e+00 5.000000000000000278e-02 -9.659999999999999698e-01 1.499999999999999944e-02 3.300000000000000155e-02 -1.999999999999999695e-02 1.032999999999999918e+00 -5.500000000000000028e-02 2.032000000000000028e+00 -8.900000000000000966e-02 -1.435000000000000053e+00 8.980000000000000204e-01 -4.359999999999999987e-01 8.629999999999999893e-01 5.629999999999999449e-01 8.279999999999999583e-01 1.562999999999999945e+00 7.940000000000000391e-01
-9.849999999999999867e-01 -6.720000000000000417e-01 -0.000000000000000000e+00 -8.459999999999999742e-01 9.839999999999999858e-01 -1.020999999999999908e+00 1.969000000000000083e+00 -1.195999999999999952e+00 -1.326000000000000068e+00 2.680000000000000160e-01 -3.410000000000000253e-01 9.400000000000000022e-02 6.440000000000000169e-01 -8.100000000000000255e-02 1.627999999999999892e+00 -2.560000000000000053e-01 2.612999999999999989e+00 -4.309999999999999942e-01 -6.820000000000000506e-01 1.034000000000000030e+00 3.029999999999999916e-01 8.589999999999999858e-01 1.286999999999999922e+00 6.840000000000000524e-01 2.271999999999999797e+00 5.090000000000000080e-01
-9.759999999999999787e-01 -6.310000000000000053e-01 -0.000000000000000000e+00 -8.499999999999999778e-01 9.759999999999999787e-01 -1.070000000000000062e+00 1.951000000000000068e+00 -1.288999999999999924e+00 -1.274000000000000021e+00 3.230000000000000093e-01 -2.979999999999999871e-01 1.039999999999999952e-01 6.780000000000000471e-01 -1.150000000000000050e-01 1.653000000000000025e+00 -3.339999999999999636e-01 2.629000000000000004e+00 -5.529999999999999361e-01 -5.959999999999999742e-01 1.058999999999999941e+00 3.800000000000000044e-01 8.389999999999999680e-01 1.354999999999999982e+00 6.199999999999999956e-01 2.330999999999999961e+00 4.010000000000000231e-01
-9.659999999999999698e-01 -5.969999999999999751e-01 -0.000000000000000000e+00 -8.559999999999999831e-01 9.659999999999999698e-01 -1.114000000000000101e+00 1.931999999999999940e+00 -1.372999999999999998e+00 -1.225000000000000089e+00 3.689999999999999947e-01 -2.590000000000000080e-01 1.100000000000000006e-01 7.069999999999999618e-01 -1.479999999999999927e-01 1.673000000000000043e+00 -4.069999999999999729e-01 2.638999999999999790e+00 -6.660000000000000364e-01 -5.170000000000000151e-01 1.076000000000000068e+00 4.490000000000000102e-01 8.170000000000000595e-01 1.413999999999999924e+00 5.590000000000000524e-01 2.379999999999999893e+00 2.999999999999999889e-01
-9.659999999999999698e-01 -5.969999999999999751e-01 -0.000000000000000000e+00 -8.559999999999999831e-01 9.659999999999999698e-01 -1.114000000000000101e+00 1.931999999999999940e+00 -1.372999999999999998e+00 -1.225000000000000089e+00 3.689999999999999947e-01 -2.590000000000000080e-01 1.100000000000000006e-01 7.069999999999999618e-01 -1.479999999999999927e-01 1.673000000000000043e+00 -4.069999999999999729e-01 2.638999999999999790e+00 -6.660000000000000364e-01 -5.170000000000000151e-01 1.076000000000000068e+00 4.490000000000000102e-01 8.170000000000000595e-01 1.413999999999999924e+00 5.590000000000000524e-01 2.379999999999999893e+00 2.999999999999999889e-01
-9.659999999999999698e-01 -5.969999999999999751e-01 -0.000000000000000000e+00 -8.559999999999999831e-01 9.659999999999999698e-01 -1.114000000000000101e+00 1.931999999999999940e+00 -1.372999999999999998e+00 -1.225000000000000089e+00 3.689999999999999947e-01 -2.590000000000000080e-01 1.100000000000000006e-01 7.069999999999999618e-01 -1.479999999999999927e-01 1.673000000000000043e+00 -4.069999999999999729e-01 2.638999999999999790e+00 -6.660000000000000364e-01 -5.170000000000000151e-01 1.076000000000000068e+00 4.490000000000000102e-01 8.170000000000000595e-01 1.413999999999999924e+00 5.590000000000000524e-01 2.379999999999999893e+00 2.999999999999999889e-01
-9.240000000000000435e-01 -4.719999999999999751e-01 0.000000000000000000e+00 -8.549999999999999822e-01 9.240000000000000435e-01 -1.237999999999999989e+00 1.848000000000000087e+00 -1.620999999999999996e+00 -1.054000000000000048e+00 5.190000000000000169e-01 -1.300000000000000044e-01 1.360000000000000098e-01 7.940000000000000391e-01 -2.469999999999999973e-01 1.717000000000000082e+00 -6.300000000000000044e-01 2.641000000000000014e+00 -1.012999999999999901e+00 -2.600000000000000089e-01 1.128000000000000114e+00 6.630000000000000338e-01 7.449999999999999956e-01 1.586999999999999966e+00 3.619999999999999885e-01 2.511000000000000121e+00 -2.099999999999999784e-02
-9.240000000000000435e-01 -4.719999999999999751e-01 0.000000000000000000e+00 -8.549999999999999822e-01 9.240000000000000435e-01 -1.237999999999999989e+00 1.848000000000000087e+00 -1.620999999999999996e+00 -1.054000000000000048e+00 5.190000000000000169e-01 -1.300000000000000044e-01 1.360000000000000098e-01 7.940000000000000391e-01 -2.469999999999999973e-01 1.717000000000000082e+00 -6.300000000000000044e-01 2.641000000000000014e+00 -1.012999999999999901e+00 -2.600000000000000089e-01 1.128000000000000114e+00 6.630000000000000338e-01 7.449999999999999956e-01 1.586999999999999966e+00 3.619999999999999885e-01 2.511000000000000121e+00 -2.099999999999999784e-02
